Repeat_number,Bee_ID,Colony,Weight,Compound,Dose_ng_per_bee,Dose_consumption,0hrs,3hrs,24hrs,48hrs,final,Feeding_weight_start,Feeding_weight_end,Consumption_g_48hrs,Consumption_g_24hrs,Thorax_width_mm,EVAP_48hr,Adjusted_48hr,Final_adjustment
3,B16,A1,0.218,SLF,80,Y,1,1,1,1,1,3.3745,2.1298,1.2447,0.62235,5.32,0.06878,1.17592,1.17592
3,B17,A1,0.2256,SLF,80,N,1,1,NA,NA,NA,3.3685,NA,#VALUE!,#VALUE!,5.63,0.06878,#VALUE!,#VALUE!
3,B18,A1,0.1826,SLF,80,N,1,1,NA,NA,NA,3.3763,NA,#VALUE!,#VALUE!,5.01,0.06878,#VALUE!,#VALUE!
3,B19,A1,0.2398,SLF,80,N,1,1,NA,NA,NA,3.4151,NA,#VALUE!,#VALUE!,5.37,0.06878,#VALUE!,#VALUE!
3,B20,A1,0.2036,SLF,80,Y,1,1,1,1,1,3.3632,2.1654,1.1978,0.5989,4.96,0.06878,1.12902,1.12902
3,C1,NC10,0.181,SLF,8,Y,1,1,1,1,1,3.3441,3.0896,0.2545,0.12725,4.71,0.06878,0.18572,0.18572
3,C2,NC10,0.2099,SLF,8,Y,1,1,1,0,0,3.3465,2.5058,1.6814,0.8407,5.72,0.06878,1.61262,1.61262
3,C3,NC10,0.2053,SLF,8,N,1,1,NA,NA,NA,3.3559,NA,#VALUE!,#VALUE!,5.34,0.06878,#VALUE!,#VALUE!
3,C4,NC10,0.1895,SLF,8,N,1,1,NA,NA,NA,3.3645,NA,#VALUE!,#VALUE!,5.27,0.06878,#VALUE!,#VALUE!
3,C5,NC10,0.2557,SLF,8,N,1,1,NA,NA,NA,3.4178,NA,#VALUE!,#VALUE!,5.78,0.06878,#VALUE!,#VALUE!
3,C6,NC9,0.2382,SLF,8,Y,1,1,1,1,1,3.3362,2.5701,0.7661,0.38305,5.43,0.06878,0.69732,0.69732
3,C7,NC9,0.1869,SLF,8,Y,1,1,1,1,1,3.2885,2.7877,0.5008,0.2504,4.8,0.06878,0.43202,0.43202
3,C8,NC9,0.1464,SLF,8,Y,1,1,1,1,1,3.3287,2.7144,0.6143,0.30715,4.7,0.06878,0.54552,0.54552
3,C9,NC9,0.1579,SLF,8,N,1,1,NA,NA,NA,3.2522,NA,#VALUE!,#VALUE!,4.96,0.06878,#VALUE!,#VALUE!
3,C10,NC9,0.1822,SLF,8,Y,1,1,1,,,3.3595,2.9561,0.8068,0.4034,5.15,0.06878,0.73802,0.73802
3,C11,G1,0.1741,SLF,8,Y,1,1,1,1,1,3.3593,2.085,1.2743,0.63715,5.13,0.06878,1.20552,1.20552
3,C12,G1,0.2012,SLF,8,Y,1,1,1,1,1,3.3958,2.1279,1.2679,0.63395,5.13,0.06878,1.19912,1.19912
3,C13,G1,0.2533,SLF,8,N,1,1,NA,NA,NA,3.3851,NA,#VALUE!,#VALUE!,5.63,0.06878,#VALUE!,#VALUE!
3,C14,G1,0.2114,SLF,8,Y,1,1,1,1,1,3.3915,2.1306,1.2609,0.63045,5.35,0.06878,1.19212,1.19212
3,C15,G1,0.186,SLF,8,N,1,1,NA,NA,NA,3.3365,NA,#VALUE!,#VALUE!,4.52,0.06878,#VALUE!,#VALUE!
3,C16,G1,0.2939,SLF,8,Y,1,1,1,1,1,3.4045,2.127,1.2775,0.63875,5.99,0.06878,1.20872,1.20872
3,C17,G1,0.1447,SLF,8,Y,1,1,1,1,1,3.2427,2.2103,1.0324,0.5162,4.65,0.06878,0.96362,0.96362
3,C18,A1,0.2026,SLF,8,Y,1,1,1,1,1,3.3897,2.5947,0.795,0.3975,5.22,0.06878,0.72622,0.72622
3,C19,G1,0.2479,SLF,8,Y,1,1,1,1,1,3.3618,2.1155,1.2463,0.62315,5.47,0.06878,1.17752,1.17752
3,C20,G1,0.2322,SLF,8,Y,1,1,1,1,1,3.3123,2.2036,1.1087,0.55435,5.51,0.06878,1.03992,1.03992
3,D1,NC10,0.1782,SLF,4,N,1,1,NA,NA,NA,3.3603,NA,#VALUE!,#VALUE!,4.51,0.06878,#VALUE!,#VALUE!
3,D2,NC10,0.2,SLF,4,Y,1,1,1,1,1,3.3924,2.4285,0.9639,0.48195,5.29,0.06878,0.89512,0.89512
3,D3,NC10,0.1222,SLF,4,N,1,1,NA,NA,NA,3.386,NA,#VALUE!,#VALUE!,4.11,0.06878,#VALUE!,#VALUE!
3,D4,NC10,0.23,SLF,4,Y,1,1,1,1,1,3.3773,2.1389,1.2384,0.6192,5.18,0.06878,1.16962,1.16962
3,D5,NC10,0.2172,SLF,4,N,1,1,NA,NA,NA,3.3199,NA,#VALUE!,#VALUE!,5.52,0.06878,#VALUE!,#VALUE!
3,D6,NC9,0.1722,SLF,4,Y,1,1,1,1,1,3.3529,2.1534,1.1995,0.59975,5.26,0.06878,1.13072,1.13072
3,D7,NC9,0.1453,SLF,4,N,1,1,NA,NA,NA,3.3928,NA,#VALUE!,#VALUE!,5.08,0.06878,#VALUE!,#VALUE!
3,D8,NC9,0.1865,SLF,4,Y,1,1,1,1,1,3.3425,2.9282,0.4143,0.20715,4.77,0.06878,0.34552,0.34552
3,D9,NC9,0.2192,SLF,4,Y,1,1,1,1,1,3.3766,2.6073,0.7693,0.38465,5.17,0.06878,0.70052,0.70052
3,D10,NC9,0.1714,SLF,4,N,1,1,NA,NA,NA,3.4328,NA,#VALUE!,#VALUE!,4.62,0.06878,#VALUE!,#VALUE!
3,D11,A1,0.1674,SLF,4,N,1,1,NA,NA,NA,3.3736,NA,#VALUE!,#VALUE!,4.75,0.06878,#VALUE!,#VALUE!
3,D12,A1,0.1244,SLF,4,Y,1,1,1,1,1,3.3671,3.1123,0.2548,0.1274,4.4,0.06878,0.18602,0.18602
3,D13,G1,0.1673,SLF,4,N,1,1,NA,NA,NA,3.1586,NA,#VALUE!,#VALUE!,5.11,0.06878,#VALUE!,#VALUE!
3,D14,G1,0.1561,SLF,4,Y,1,1,0,0,0,3.3586,3.3003,0.1166,0.0583,3.9,0.06878,0.04782,0.04782
3,D15,G1,0.2341,SLF,4,Y,1,1,1,1,1,3.3823,2.1592,1.2231,0.61155,5.22,0.06878,1.15432,1.15432
3,D16,A1,0.1257,SLF,4,N,1,1,NA,NA,NA,3.3387,NA,#VALUE!,#VALUE!,4.18,0.06878,#VALUE!,#VALUE!
3,D17,A1,0.1633,SLF,4,N,1,1,NA,NA,NA,3.3978,NA,#VALUE!,#VALUE!,4.6,0.06878,#VALUE!,#VALUE!
3,D18,A1,0.2528,SLF,4,Y,1,1,1,1,1,3.3601,2.1144,1.2457,0.62285,5.1,0.06878,1.17692,1.17692
3,D19,A1,0.1913,SLF,4,N,1,1,NA,NA,NA,3.3407,NA,#VALUE!,#VALUE!,4.82,0.06878,#VALUE!,#VALUE!
3,D20,A1,0.2344,SLF,4,N,1,1,NA,NA,NA,3.3417,NA,#VALUE!,#VALUE!,5.21,0.06878,#VALUE!,#VALUE!
3,A21,E10,0.0878,SLF,800,Y,1,0,0,0,0,3.3116,NA,#VALUE!,#VALUE!,3.02,0.06878,#VALUE!,#VALUE!
3,A22,E10,0.1333,SLF,800,Y,1,0,0,0,0,3.3954,NA,#VALUE!,#VALUE!,4.37,0.06878,#VALUE!,#VALUE!
3,A23,E10,0.1503,SLF,800,N,1,1,NA,NA,NA,3.3935,NA,#VALUE!,#VALUE!,4.84,0.06878,#VALUE!,#VALUE!
3,A24,E10,0.16,SLF,800,N,1,1,NA,NA,NA,3.3423,NA,#VALUE!,#VALUE!,5.14,0.06878,#VALUE!,#VALUE!
3,A25,E10,0.1779,SLF,800,N,1,1,NA,NA,NA,3.3428,NA,#VALUE!,#VALUE!,5.58,0.06878,#VALUE!,#VALUE!
3,A26,NC9,0.1483,SLF,800,Y,1,0,0,0,0,3.4031,NA,#VALUE!,#VALUE!,4.62,0.06878,#VALUE!,#VALUE!
3,A27,NC9,0.1877,SLF,800,Y,1,0,0,0,0,3.3144,NA,#VALUE!,#VALUE!,5.28,0.06878,#VALUE!,#VALUE!
3,C26,NC9,0.1954,SLF,8,N,1,1,NA,NA,NA,3.3956,NA,#VALUE!,#VALUE!,5.69,0.06878,#VALUE!,#VALUE!
3,C27,NC9,0.1786,SLF,8,Y,1,1,1,1,1,3.3515,2.1375,1.214,0.607,5.07,0.06878,1.14522,1.14522
3,D26,NC9,0.1534,SLF,4,N,1,1,NA,NA,NA,3.3671,NA,#VALUE!,#VALUE!,4.97,0.06878,#VALUE!,#VALUE!
3,C21,G1,0.1837,SLF,8,Y,1,1,1,1,1,3.3635,2.1379,1.2256,0.6128,4.83,0.06878,1.15682,1.15682
3,C22,G1,0.2248,SLF,8,Y,1,1,1,1,1,3.3701,2.1005,1.2696,0.6348,5.01,0.06878,1.20082,1.20082
3,C23,G1,0.1891,SLF,8,Y,1,1,1,1,1,3.3393,2.1095,1.2298,0.6149,4.74,0.06878,1.16102,1.16102
3,C24,G1,0.2764,SLF,8,N,1,1,NA,NA,NA,3.3916,NA,#VALUE!,#VALUE!,5.54,0.06878,#VALUE!,#VALUE!
3,C25,G1,0.4161,SLF,8,N,1,1,NA,NA,NA,3.3595,NA,#VALUE!,#VALUE!,7.18,0.06878,#VALUE!,#VALUE!
3,D21,G1,0.2305,SLF,4,N,1,1,NA,NA,NA,3.3269,NA,#VALUE!,#VALUE!,5.3,0.06878,#VALUE!,#VALUE!
3,D22,G1,0.2181,SLF,4,Y,1,0,0,0,0,3.3696,NA,#VALUE!,#VALUE!,4.9,0.06878,#VALUE!,#VALUE!
3,D23,G1,0.1278,SLF,4,Y,1,1,1,1,1,3.3629,2.6908,0.6721,0.33605,4.07,0.06878,0.60332,0.60332
3,D24,G1,0.1613,SLF,4,N,1,1,NA,NA,NA,3.3454,NA,#VALUE!,#VALUE!,5.39,0.06878,#VALUE!,#VALUE!
3,D25,G1,0.243,SLF,4,N,1,1,NA,NA,NA,3.4117,NA,#VALUE!,#VALUE!,5.39,0.06878,#VALUE!,#VALUE!
1,X1,NC10,0.1984,NIC,0,Y,1,1,1,1,1,3.3724,2.584,0.7884,0.3942,5.09,0.06822,0.72018,0.72018
1,X2,NC10,0.1448,NIC,0,Y,1,1,0,0,0,3.3534,2.5475,1.6118,0.8059,5.12,0.06822,1.54358,1.54358
1,X3,NC10,0.1505,NIC,0,Y,1,1,1,1,1,3.2614,2.1308,1.1306,0.5653,5.03,0.06822,1.06238,1.06238
1,X4,NC10,0.1007,NIC,0,N,1,1,NA,NA,NA,3.3884,NA,#VALUE!,#VALUE!,3.81,0.06822,#VALUE!,#VALUE!
1,X5,NC10,0.218,NIC,0,Y,1,1,1,1,1,3.3877,NA,#VALUE!,#VALUE!,5.15,0.06822,#VALUE!,#VALUE!
1,X6,NC9,0.2182,NIC,0,Y,1,1,1,1,1,3.3755,2.5763,0.7992,0.3996,5.44,0.06822,0.73098,0.73098
1,X7,NC9,0.1796,NIC,0,N,1,1,NA,NA,NA,3.315,NA,#VALUE!,#VALUE!,5.32,0.06822,#VALUE!,#VALUE!
1,X8,NC9,0.159,NIC,0,N,1,1,NA,NA,NA,3.2832,NA,#VALUE!,#VALUE!,5.21,0.06822,#VALUE!,#VALUE!
1,X9,NC9,0.266,NIC,0,Y,1,1,1,1,1,3.3545,2.771,0.5835,0.29175,5.43,0.06822,0.51528,0.51528
1,X10,NC9,0.1783,NIC,0,Y,1,1,1,1,1,3.3466,2.652,0.6946,0.3473,5,0.06822,0.62638,0.62638
1,X11,NC9,0.186,NIC,0,Y,1,1,1,1,1,3.2262,2.2363,0.9899,0.49495,4.98,0.06822,0.92168,0.92168
1,X12,NC9,0.2426,NIC,0,Y,1,1,1,1,1,3.387,2.4444,0.9426,0.4713,5.91,0.06822,0.87438,0.87438
1,A1,NC10,0.1958,NIC,50000,N,1,1,NA,NA,NA,3.1251,NA,#VALUE!,#VALUE!,5.24,0.06822,#VALUE!,#VALUE!
1,A2,NC10,0.1754,NIC,50000,N,1,1,NA,NA,NA,3.2915,NA,#VALUE!,#VALUE!,5.48,0.06822,#VALUE!,#VALUE!
1,A3,NC10,0.1533,NIC,50000,N,1,1,NA,NA,NA,3.3553,NA,#VALUE!,#VALUE!,4.93,0.06822,#VALUE!,#VALUE!
1,A4,NC10,0.2223,NIC,50000,Y,1,1,1,1,1,3.3426,2.1778,1.1648,0.5824,5.42,0.06822,1.09658,1.09658
1,A5,NC10,0.1579,NIC,50000,Y,1,1,0,0,0,3.3355,3.2975,0.076,0.038,5.22,0.06822,0.00778,0.00778
1,A6,NC9,0.1471,NIC,50000,N,1,1,NA,NA,NA,3.3247,NA,#VALUE!,#VALUE!,5.11,0.06822,#VALUE!,#VALUE!
1,A7,NC9,0.1881,NIC,50000,N,1,1,NA,NA,NA,3.3363,NA,#VALUE!,#VALUE!,5.4,0.06822,#VALUE!,#VALUE!
1,A8,NC9,0.1739,NIC,50000,Y,1,1,0,,,3.3585,3.3096,0.0978,0.0489,4.82,0.06822,0.02958,0.02958
1,A9,NC9,0.1964,NIC,50000,N,1,1,NA,NA,NA,3.3771,NA,#VALUE!,#VALUE!,5.08,0.06822,#VALUE!,#VALUE!
1,A10,NC9,0.2218,NIC,50000,Y,1,1,1,1,1,3.3277,2.7777,0.55,0.275,4.93,0.06822,0.48178,0.48178
1,A11,NC9,0.2044,NIC,50000,Y,1,1,1,1,1,3.3267,2.1961,1.1306,0.5653,3.99,0.06822,1.06238,1.06238
1,A12,NC9,0.1745,NIC,50000,N,1,1,NA,NA,NA,3.3908,NA,#VALUE!,#VALUE!,5.08,0.06822,#VALUE!,#VALUE!
1,B1,NC10,0.1842,NIC,150000,N,1,1,NA,NA,NA,3.3278,NA,#VALUE!,#VALUE!,5.27,0.06822,#VALUE!,#VALUE!
1,B2,NC10,0.0891,NIC,150000,N,1,1,NA,NA,NA,3.3074,NA,#VALUE!,#VALUE!,3.63,0.06822,#VALUE!,#VALUE!
1,B3,NC10,0.1682,NIC,150000,N,1,1,NA,NA,NA,3.3205,NA,#VALUE!,#VALUE!,5.27,0.06822,#VALUE!,#VALUE!
1,B4,NC10,0.2809,NIC,150000,Y,1,1,0,0,0,3.3405,3.3036,0.0738,0.0369,5.97,0.06822,0.00558,0.00558
1,B5,NC10,0.1351,NIC,150000,Y,1,0,0,0,0,3.3232,NA,#VALUE!,#VALUE!,4.49,0.06822,#VALUE!,#VALUE!
1,B6,NC9,0.2171,NIC,150000,N,1,1,NA,NA,NA,3.3625,NA,#VALUE!,#VALUE!,5.45,0.06822,#VALUE!,#VALUE!
1,B7,NC9,0.2019,NIC,150000,N,1,1,NA,NA,NA,3.2957,NA,#VALUE!,#VALUE!,4.96,0.06822,#VALUE!,#VALUE!
1,B8,NC9,0.1176,NIC,150000,Y,1,1,1,1,1,3.3655,3.016,0.3495,0.17475,3.32,0.06822,0.28128,0.28128
1,B9,NC9,0.2309,NIC,150000,Y,1,1,1,1,1,3.3475,2.7992,0.5483,0.27415,5.44,0.06822,0.48008,0.48008
1,B10,NC9,0.2194,NIC,150000,Y,1,1,1,1,1,3.3468,2.0003,1.3465,0.67325,5.32,0.06822,1.27828,1.27828
1,B11,NC9,0.219,NIC,150000,N,1,1,NA,NA,NA,3.2721,NA,#VALUE!,#VALUE!,5.74,0.06822,#VALUE!,#VALUE!
1,B12,NC9,0.2501,NIC,150000,Y,1,1,1,1,1,3.3402,2.5752,0.765,0.3825,5.14,0.06822,0.69678,0.69678
1,C1,NC10,0.2703,NIC,5000,N,1,1,NA,NA,NA,3.3449,NA,#VALUE!,#VALUE!,5.59,0.06822,#VALUE!,#VALUE!
1,C2,NC10,0.223,NIC,5000,Y,1,1,1,1,1,3.3601,2.943,0.4171,0.20855,5.5,0.06822,0.34888,0.34888
1,C3,NC10,0.1599,NIC,5000,Y,1,1,1,1,1,3.3324,2.97,0.3624,0.1812,4.94,0.06822,0.29418,0.29418
1,C4,NC10,0.1787,NIC,5000,Y,1,1,1,1,1,3.2879,3.1068,0.1811,0.09055,5.22,0.06822,0.11288,0.11288
1,C5,NC10,0.2179,NIC,5000,Y,1,1,1,1,1,3.3804,2.72,0.6604,0.3302,6.02,0.06822,0.59218,0.59218
1,C6,NC9,0.1599,NIC,5000,N,1,1,NA,NA,NA,3.3757,NA,#VALUE!,#VALUE!,5.11,0.06822,#VALUE!,#VALUE!
1,C7,NC9,0.1828,NIC,5000,Y,1,1,1,1,1,3.3064,2.86,0.4464,0.2232,4.5,0.06822,0.37818,0.37818
1,C8,NC9,0.2226,NIC,5000,Y,1,1,1,1,1,3.3424,2.1235,1.2189,0.60945,5.09,0.06822,1.15068,1.15068
1,C9,NC9,0.2232,NIC,5000,N,1,1,NA,NA,NA,3.3332,NA,#VALUE!,#VALUE!,5.32,0.06822,#VALUE!,#VALUE!
1,C10,NC9,0.1984,NIC,5000,Y,1,1,1,1,1,3.2953,2.453,0.8423,0.42115,5.09,0.06822,0.77408,0.77408
1,C11,NC9,0.1915,NIC,5000,N,1,1,NA,NA,NA,3.2504,NA,#VALUE!,#VALUE!,5.47,0.06822,#VALUE!,#VALUE!
1,C12,NC9,0.2968,NIC,5000,Y,1,1,1,1,1,3.3384,2.2724,1.066,0.533,5.28,0.06822,0.99778,0.99778
1,D1,NC10,0.1879,NIC,300000,Y,1,1,0,0,0,3.3397,3.3139,0.0516,0.0258,5.35,0.06822,-0.01662,0
1,D2,NC10,0.2039,NIC,300000,N,1,1,NA,NA,NA,3.3496,NA,#VALUE!,#VALUE!,5.2,0.06822,#VALUE!,#VALUE!
1,D3,NC10,0.1952,NIC,300000,Y,1,0,0,0,0,3.2994,NA,#VALUE!,#VALUE!,4.81,0.06822,#VALUE!,#VALUE!
1,D4,NC10,0.1827,NIC,300000,Y,1,0,0,0,0,3.31,NA,#VALUE!,#VALUE!,4.94,0.06822,#VALUE!,#VALUE!
1,D5,NC10,0.1611,NIC,300000,N,1,1,NA,NA,NA,3.3252,NA,#VALUE!,#VALUE!,4.82,0.06822,#VALUE!,#VALUE!
1,D6,NC9,0.1609,NIC,300000,N,1,1,NA,NA,NA,3.3235,NA,#VALUE!,#VALUE!,4.61,0.06822,#VALUE!,#VALUE!
1,D7,NC9,0.1214,NIC,300000,N,1,1,NA,NA,NA,3.3707,NA,#VALUE!,#VALUE!,3.9,0.06822,#VALUE!,#VALUE!
1,D8,NC9,0.1759,NIC,300000,Y,1,0,0,0,0,3.3676,NA,#VALUE!,#VALUE!,5.14,0.06822,#VALUE!,#VALUE!
1,D9,NC9,0.197,NIC,300000,N,1,1,NA,NA,NA,3.353,NA,#VALUE!,#VALUE!,4.79,0.06822,#VALUE!,#VALUE!
1,D10,NC9,0.1717,NIC,300000,N,1,1,NA,NA,NA,2.9013,NA,#VALUE!,#VALUE!,4.6,0.06822,#VALUE!,#VALUE!
1,D11,NC9,0.1597,NIC,300000,N,1,1,NA,NA,NA,3.3125,NA,#VALUE!,#VALUE!,4.86,0.06822,#VALUE!,#VALUE!
1,D12,NC9,0.2045,NIC,300000,N,1,1,NA,NA,NA,3.3425,NA,#VALUE!,#VALUE!,4.93,0.06822,#VALUE!,#VALUE!
1,E1,NC10,0.1542,NIC,25000,Y,1,1,1,1,1,3.3875,NA,#VALUE!,#VALUE!,4.44,0.06822,#VALUE!,#VALUE!
1,E2,NC10,0.204,NIC,25000,N,1,1,NA,NA,NA,3.3939,NA,#VALUE!,#VALUE!,5.28,0.06822,#VALUE!,#VALUE!
1,E3,NC10,0.3121,NIC,25000,Y,1,1,1,1,1,3.3709,3.1378,0.2331,0.11655,5.14,0.06822,0.16488,0.16488
1,E4,NC10,0.0988,NIC,25000,Y,1,1,1,1,1,3.3842,3.0435,0.3407,0.17035,3.73,0.06822,0.27248,0.27248
1,E5,NC10,0.241,NIC,25000,Y,1,1,0,0,0,3.318,3.2776,0.0808,0.0404,5.64,0.06822,0.01258,0.01258
1,E6,NC9,0.1859,NIC,25000,Y,1,1,1,1,1,3.3465,2.2148,1.1317,0.56585,5.17,0.06822,1.06348,1.06348
1,E7,NC9,0.2175,NIC,25000,Y,1,0,0,0,0,3.3505,NA,#VALUE!,#VALUE!,5.13,0.06822,#VALUE!,#VALUE!
1,E8,NC9,0.2239,NIC,25000,N,1,1,NA,NA,NA,3.3049,NA,#VALUE!,#VALUE!,4.96,0.06822,#VALUE!,#VALUE!
1,E9,NC9,0.1775,NIC,25000,N,1,1,NA,NA,NA,3.3896,NA,#VALUE!,#VALUE!,4.78,0.06822,#VALUE!,#VALUE!
1,E10,NC9,0.2143,NIC,25000,N,1,1,NA,NA,NA,3.4084,NA,#VALUE!,#VALUE!,5.19,0.06822,#VALUE!,#VALUE!
1,E11,NC9,0.1991,NIC,25000,Y,1,1,1,1,1,3.2547,2.1266,1.1281,0.56405,5.39,0.06822,1.05988,1.05988
1,E12,NC9,0.2538,NIC,25000,Y,,1,1,1,1,3.3471,2.3478,0.9993,0.49965,5.54,0.06822,0.93108,0.93108
2,A1,A1,0.1987,ACETONE,5,Y,1,1,1,1,1,3.37,3.01,#VALUE!,#VALUE!,NA,0.06822,#VALUE!,#VALUE!
2,A2,A1,0.2064,ACETONE,5,Y,1,1,1,1,1,3.3177,2.1312,1.1865,0.59325,NA,0.06822,1.1293,1.1293
2,A3,A2,0.1884,ACETONE,5,Y,1,1,1,1,1,3.318,3.0686,0.2494,0.1247,NA,0.06822,0.1922,0.1922
2,A4,A2,0.26,ACETONE,5,Y,1,1,1,1,1,3.3869,3.2102,0.1767,0.08835,NA,0.06822,0.1195,0.1195
2,A5,A2,0.1544,ACETONE,5,Y,1,1,NA,NA,NA,3.3397,NA,#VALUE!,#VALUE!,NA,0.06822,#VALUE!,#VALUE!
2,A6,A1,0.2433,ACETONE,10,Y,1,1,1,1,1,3.3632,3.2169,0.1463,0.07315,NA,0.06822,0.0891,0.0891
2,A7,A1,0.1544,ACETONE,10,Y,1,1,1,1,1,3.3479,2.4993,0.8486,0.4243,NA,0.06822,0.7914,0.7914
2,A8,A2,0.1611,ACETONE,10,Y,1,1,1,1,1,3.3625,NA,#VALUE!,#VALUE!,NA,0.06822,#VALUE!,#VALUE!
2,A9,A2,0.149,ACETONE,10,Y,1,1,1,1,1,3.314,NA,#VALUE!,#VALUE!,NA,0.06822,#VALUE!,#VALUE!
2,A10,A2,0.211,ACETONE,10,Y,1,1,1,1,1,3.3856,2.9947,0.3909,0.19545,NA,0.06822,0.3337,0.3337
2,A11,A1,0.167,ACETONE,0.25,Y,1,1,1,1,1,3.3996,NA,#VALUE!,#VALUE!,NA,0.06822,#VALUE!,#VALUE!
2,A12,A1,0.1834,ACETONE,0.25,Y,1,1,1,1,1,3.2841,2.2836,1.0005,0.50025,NA,0.06822,0.9433,0.9433
2,A13,A2,0.1845,ACETONE,0.25,Y,1,1,1,1,1,3.3115,3.2262,0.1706,0.0853,NA,0.06822,0.1134,0.1134
2,A14,A2,0.221,ACETONE,0.25,Y,1,1,1,1,1,3.3864,NA,#VALUE!,#VALUE!,NA,0.06822,#VALUE!,#VALUE!
2,A15,A2,0.1996,ACETONE,0.25,Y,1,1,1,1,1,3.3338,3.183,0.3016,0.1508,NA,0.06822,0.2444,0.2444
